-1.485489513634670971e+02,-1.485707145875831543e+02,-1.483570531858041193e+02
-1.486903375320145813e+02,-1.487226155281339288e+02,-1.484639044962138712e+02
-1.488135651526947640e+02,-1.488198662930567764e+02,-1.485564050808443710e+02
-1.489401152144804428e+02,-1.488823019114724673e+02,-1.486680306968958973e+02
-1.490318023252722526e+02,-1.488795221416329753e+02,-1.487475630562080369e+02
-1.491159850024284879e+02,-1.489252728137704196e+02,-1.488184119421486571e+02
-1.491885865235360313e+02,-1.489286269645593563e+02,-1.488180653520605858e+02
-1.492287854983277384e+02,-1.489604399320732853e+02,-1.488309032197746546e+02
-1.492731189457404071e+02,-1.489814396331999831e+02,-1.488427341298944668e+02
-1.492924693061453070e+02,-1.489922449750305589e+02,-1.488566654281261776e+02
-1.493190031348104867e+02,-1.489940028910669980e+02,-1.488559154327282101e+02
-1.493308701553877142e+02,-1.489966283175866124e+02,-1.488684944271106474e+02
-1.493432391572336826e+02,-1.490008298285092962e+02,-1.488780690942265323e+02
-1.493541657616609371e+02,-1.490020756295611477e+02,-1.488728479392916029e+02
-1.493636791559514734e+02,-1.490030037902177753e+02,-1.488680115022215205e+02
-1.493748138496140996e+02,-1.490027840956172724e+02,-1.488654208862544976e+02
-1.493832592190541959e+02,-1.490058196007493052e+02,-1.488695592273294039e+02
-1.493902907004868723e+02,-1.490179298823491365e+02,-1.488824326635433124e+02
-1.493939284021732590e+02,-1.490379557304135574e+02,-1.489000234558532725e+02
-1.494022624226490166e+02,-1.490454216394770128e+02,-1.489105002443538979e+02
-1.494121591633858657e+02,-1.490599262832059537e+02,-1.489218944419173170e+02
-1.494119887889532379e+02,-1.490735075193670411e+02,-1.489666645236842157e+02
-1.494212387602368892e+02,-1.490919783680392641e+02,-1.489767077344296240e+02
-1.494290369811752441e+02,-1.491060216220161863e+02,-1.489992463423335494e+02
-1.494313865561208274e+02,-1.491130825519948644e+02,-1.490477029871809123e+02
-1.494450870254860604e+02,-1.491284477199431819e+02,-1.490667322453080885e+02
-1.494623233103081077e+02,-1.491425128327255720e+02,-1.491079749834649135e+02
-1.494757119486970396e+02,-1.491440626916264023e+02,-1.491345871312139764e+02
-1.494804945910019569e+02,-1.491516182339889838e+02,-1.491489914581273126e+02
-1.494828683607031508e+02,-1.491564086445870316e+02,-1.491657150197440274e+02
-1.494797327444439929e+02,-1.491638705017513189e+02,-1.491842697515151599e+02
-1.494847845134318050e+02,-1.491700956073781583e+02,-1.491798300809864770e+02
-1.494858477660152971e+02,-1.491824167200198872e+02,-1.491845935517019939e+02
-1.494843218009146710e+02,-1.492013553461177935e+02,-1.491863758819585257e+02
-1.494830807485877244e+02,-1.492269675102955375e+02,-1.491691249751006865e+02
-1.494837163416209478e+02,-1.492441100106547083e+02,-1.491626822945008826e+02
-1.494846666226412708e+02,-1.492593778407871241e+02,-1.491536407397121877e+02
-1.494838594211199734e+02,-1.492812926730413494e+02,-1.491293483099917410e+02
-1.494854660435177891e+02,-1.492829890331964009e+02,-1.491318729896372872e+02
-1.494868639474238137e+02,-1.492854261248869534e+02,-1.491329552292558560e+02
-1.494873581978397681e+02,-1.492956060013636943e+02,-1.491251807044543511e+02
-1.494877006589068174e+02,-1.493017642203681419e+02,-1.491201860556756742e+02
-1.494878432704914530e+02,-1.493045038366525432e+02,-1.491191208557162042e+02
-1.494881469914028003e+02,-1.493059528953491792e+02,-1.491186597450472959e+02
-1.494881800040109852e+02,-1.493068515595979591e+02,-1.491181647675272472e+02
-1.494885012461660665e+02,-1.493069998858333349e+02,-1.491184597339485833e+02
-1.494889314406505605e+02,-1.493072059950792152e+02,-1.491184854457195001e+02
-1.494894762869761564e+02,-1.493070972726684431e+02,-1.491185971973593496e+02
-1.494898633637690466e+02,-1.493071988559863144e+02,-1.491185235013921613e+02
-1.494901837755253098e+02,-1.493071567933186259e+02,-1.491190163211865638e+02
-1.494903950637946650e+02,-1.493072223160499163e+02,-1.491196254312831968e+02
-1.494904451969282775e+02,-1.493073487380719939e+02,-1.491198702431449874e+02
-1.494905100373951825e+02,-1.493074418957190233e+02,-1.491201513682818813e+02
-1.494905707001499024e+02,-1.493074902302725206e+02,-1.491204657998174525e+02
-1.494906476163463935e+02,-1.493074705170631944e+02,-1.491206654419540598e+02
-1.494907676536240899e+02,-1.493074700126859966e+02,-1.491208583528002691e+02
-1.494909376621611443e+02,-1.493074692558049890e+02,-1.491208986144855828e+02
-1.494910599874676791e+02,-1.493074665199366962e+02,-1.491209542543311670e+02
-1.494911475739001503e+02,-1.493074402896717743e+02,-1.491209790093246852e+02
-1.494912029094561490e+02,-1.493074358583396872e+02,-1.491210686764426043e+02
-1.494912241602243625e+02,-1.493074801672494232e+02,-1.491210919740833560e+02
-1.494912666025049646e+02,-1.493074810291461745e+02,-1.491210872015381881e+02
-1.494913100578413037e+02,-1.493074847949932007e+02,-1.491210575306908481e+02
-1.494913462416400307e+02,-1.493074625948080154e+02,-1.491210665886596871e+02
-1.494913664512843354e+02,-1.493074510571107965e+02,-1.491210885611934316e+02
-1.494913829197880943e+02,-1.493074440700474668e+02,-1.491211142317781935e+02
-1.494913893877018154e+02,-1.493074556233133023e+02,-1.491211487525221742e+02
-1.494913952947477185e+02,-1.493074794005887043e+02,-1.491211646976136080e+02
-1.494913977163420782e+02,-1.493075108614169721e+02,-1.491211944860031906e+02
-1.494914066518094842e+02,-1.493075434266386594e+02,-1.491212239125601116e+02
-1.494914174089836933e+02,-1.493075617532275317e+02,-1.491212807739519803e+02
-1.494914286562778329e+02,-1.493075650329032840e+02,-1.491213455481425001e+02
-1.494914438505711587e+02,-1.493075581890226715e+02,-1.491213793958774829e+02
-1.494914593590174263e+02,-1.493075463882360339e+02,-1.491213958564951838e+02
-1.494914706954432404e+02,-1.493075469637872743e+02,-1.491213911020666103e+02
-1.494914779656772055e+02,-1.493075480169688660e+02,-1.491214124526409250e+02
-1.494914788105798777e+02,-1.493075511338131207e+02,-1.491214567774014199e+02
-1.494914799325165689e+02,-1.493075494189667438e+02,-1.491215117201146541e+02
-1.494914802443270219e+02,-1.493075571109160933e+02,-1.491215606316369815e+02
-1.494914858059560174e+02,-1.493075615239625051e+02,-1.491216010521287672e+02
-1.494914873389968477e+02,-1.493075842504673290e+02,-1.491216142566428573e+02
-1.494914932614031216e+02,-1.493075993378725457e+02,-1.491216223812598400e+02
-1.494915014438906837e+02,-1.493076058349051607e+02,-1.491216241207216910e+02
-1.494915108943458506e+02,-1.493076086187088549e+02,-1.491216259232951984e+02
-1.494915177651943168e+02,-1.493076073299660891e+02,-1.491216315152229015e+02
-1.494915226382880462e+02,-1.493076069881743422e+02,-1.491216363244957677e+02
-1.494915250316982736e+02,-1.493076073258398253e+02,-1.491216397978053294e+02
-1.494915274319923526e+02,-1.493076071902798105e+02,-1.491216448501325260e+02
-1.494915288245843499e+02,-1.493076057980855467e+02,-1.491216521477671506e+02
-1.494915299413435719e+02,-1.493076034290164671e+02,-1.491216605535285566e+02
-1.494915302457147561e+02,-1.493076027509350183e+02,-1.491216671084480367e+02
-1.494915310409828351e+02,-1.493076011657823301e+02,-1.491216728334843538e+02
-1.494915315869517372e+02,-1.493076017328647822e+02,-1.491216752397185985e+02
-1.494915324124579854e+02,-1.493076016354489184e+02,-1.491216786735270432e+02
-1.494915331352416956e+02,-1.493076018997508640e+02,-1.491216799161644246e+02
-1.494915340225542764e+02,-1.493076028069699817e+02,-1.491216795925569158e+02
-1.494915346582754125e+02,-1.493076043126191905e+02,-1.491216776852796784e+02
-1.494915350736786479e+02,-1.493076057312153182e+02,-1.491216761237859885e+02
-1.494915353747292670e+02,-1.493076068725727623e+02,-1.491216751949421848e+02
-1.494915355965011940e+02,-1.493076079215552170e+02,-1.491216750048797621e+02
-1.494915358166562669e+02,-1.493076087186964003e+02,-1.491216755734525918e+02
-1.494915359731428737e+02,-1.493076094026760359e+02,-1.491216767872368507e+02
-1.494915362044708047e+02,-1.493076097297394256e+02,-1.491216784058537144e+02
-1.494915364422248842e+02,-1.493076097376695941e+02,-1.491216805792806497e+02
-1.494915369453081553e+02,-1.493076100332293947e+02,-1.491216812212763898e+02
-1.494915372587526576e+02,-1.493076104400120698e+02,-1.491216815110813059e+02
-1.494915373711962445e+02,-1.493076110365590523e+02,-1.491216812663412270e+02
-1.494915373622337427e+02,-1.493076113578995887e+02,-1.491216815871215715e+02
-1.494915373621638821e+02,-1.493076119045636290e+02,-1.491216819336865740e+02
-1.494915373237796814e+02,-1.493076125959786964e+02,-1.491216823817696309e+02
-1.494915373572995634e+02,-1.493076129378514167e+02,-1.491216825900799563e+02
-1.494915373789669388e+02,-1.493076131993496745e+02,-1.491216826766524832e+02
-1.494915375521270562e+02,-1.493076130340191696e+02,-1.491216829350000239e+02
-1.494915378373056285e+02,-1.493076127872949996e+02,-1.491216830955433466e+02
-1.494915381153819851e+02,-1.493076126143433555e+02,-1.491216831439201940e+02
-1.494915383050771425e+02,-1.493076126539540383e+02,-1.491216830762022596e+02
-1.494915383878660862e+02,-1.493076127967217417e+02,-1.491216831644935041e+02
-1.494915384215318852e+02,-1.493076130545036335e+02,-1.491216832082203325e+02
-1.494915384747968972e+02,-1.493076132879057241e+02,-1.491216834232322412e+02
-1.494915385839239832e+02,-1.493076135295301015e+02,-1.491216836511219128e+02
-1.494915387019697732e+02,-1.493076136869167669e+02,-1.491216841099684132e+02
-1.494915387599315011e+02,-1.493076138372871071e+02,-1.491216844552754139e+02
-1.494915388116109511e+02,-1.493076138886785884e+02,-1.491216846547379760e+02
-1.494915388513434777e+02,-1.493076138866186113e+02,-1.491216848379139890e+02
-1.494915388948023462e+02,-1.493076137971626451e+02,-1.491216852094254648e+02
-1.494915389736483462e+02,-1.493076136826325353e+02,-1.491216855521444415e+02
-1.494915390384156808e+02,-1.493076135477697619e+02,-1.491216860421124295e+02
-1.494915391292661866e+02,-1.493076134254914393e+02,-1.491216863396305428e+02
-1.494915392254985704e+02,-1.493076134056726687e+02,-1.491216863056266959e+02
-1.494915393757110564e+02,-1.493076134244893467e+02,-1.491216859934658316e+02
-1.494915395433081926e+02,-1.493076135194166341e+02,-1.491216854372687806e+02
-1.494915396632372051e+02,-1.493076136461110366e+02,-1.491216849941067437e+02
-1.494915398053789204e+02,-1.493076137764719817e+02,-1.491216844406243922e+02
-1.494915397488838948e+02,-1.493076137710970954e+02,-1.491216848333681924e+02
-1.494915397098593246e+02,-1.493076137435957094e+02,-1.491216852037663045e+02
-1.494915396623646018e+02,-1.493076137128347796e+02,-1.491216856101772521e+02
-1.494915396495361790e+02,-1.493076136434825116e+02,-1.491216860468520622e+02
-1.494915397026850030e+02,-1.493076135540432858e+02,-1.491216863901323109e+02
-1.494915397963418400e+02,-1.493076135138035738e+02,-1.491216864735592367e+02
-1.494915398814939067e+02,-1.493076135302839020e+02,-1.491216863821472316e+02
-1.494915399610808606e+02,-1.493076136045796147e+02,-1.491216861759496624e+02
-1.494915399978509924e+02,-1.493076136827352229e+02,-1.491216861989664153e+02
-1.494915400420052833e+02,-1.493076137576329643e+02,-1.491216862277968858e+02
-1.494915400940539030e+02,-1.493076138529129935e+02,-1.491216862842636317e+02
-1.494915401186451902e+02,-1.493076139568671294e+02,-1.491216863540828967e+02
-1.494915401797001095e+02,-1.493076140389183593e+02,-1.491216861847689188e+02
-1.494915402378518934e+02,-1.493076141373126404e+02,-1.491216860330325176e+02
-1.494915403178248994e+02,-1.493076141720677867e+02,-1.491216859657323539e+02
-1.494915404206485903e+02,-1.493076142091775580e+02,-1.491216860247798195e+02
-1.494915405417607133e+02,-1.493076142761848359e+02,-1.491216862556810838e+02
-1.494915405913082793e+02,-1.493076144000858108e+02,-1.491216866876878555e+02
-1.494915405976649652e+02,-1.493076144747222429e+02,-1.491216869281668380e+02
-1.494915406058233884e+02,-1.493076144935419052e+02,-1.491216872009002259e+02
-1.494915406053359277e+02,-1.493076144848553781e+02,-1.491216873650782873e+02
-1.494915406179783020e+02,-1.493076144617423893e+02,-1.491216875016845052e+02
-1.494915406428614517e+02,-1.493076144540626728e+02,-1.491216875571027742e+02
-1.494915406943448204e+02,-1.493076144501163753e+02,-1.491216875671588582e+02
-1.494915407363956490e+02,-1.493076144745354270e+02,-1.491216874800040273e+02
-1.494915407689925644e+02,-1.493076144939562084e+02,-1.491216874380943409e+02
-1.494915407827949991e+02,-1.493076145219408204e+02,-1.491216874334689066e+02
-1.494915407949945916e+02,-1.493076145476462955e+02,-1.491216874187472570e+02
-1.494915407997548300e+02,-1.493076145460637747e+02,-1.491216874176276690e+02
-1.494915408041454441e+02,-1.493076145387938993e+02,-1.491216874356028654e+02
-1.494915408126435636e+02,-1.493076145269353958e+02,-1.491216874491272506e+02
-1.494915408224556472e+02,-1.493076145248000444e+02,-1.491216874369161189e+02
-1.494915408331941080e+02,-1.493076145300869655e+02,-1.491216874101653787e+02
-1.494915408379140160e+02,-1.493076145359192139e+02,-1.491216873911234018e+02
-1.494915408414477724e+02,-1.493076145380924231e+02,-1.491216873823124729e+02
-1.494915408434379742e+02,-1.493076145334356113e+02,-1.491216873929115252e+02
-1.494915408456624561e+02,-1.493076145323416881e+02,-1.491216873965593095e+02
-1.494915408462688049e+02,-1.493076145337105629e+02,-1.491216873992567571e+02
-1.494915408460964841e+02,-1.493076145353499555e+02,-1.491216874058904978e+02
-1.494915408469015290e+02,-1.493076145390957379e+02,-1.491216874082932691e+02
-1.494915408525621956e+02,-1.493076145459194208e+02,-1.491216873944939323e+02
-1.494915408640214594e+02,-1.493076145532172347e+02,-1.491216873714138273e+02
-1.494915408799659531e+02,-1.493076145563555883e+02,-1.491216873386582620e+02
-1.494915408860326238e+02,-1.493076145518335238e+02,-1.491216873461319778e+02
-1.494915408908086079e+02,-1.493076145390937768e+02,-1.491216873783757819e+02
-1.494915408966973587e+02,-1.493076145364898082e+02,-1.491216873882200389e+02
-1.494915409009843188e+02,-1.493076145315317262e+02,-1.491216874051840193e+02
-1.494915409006768243e+02,-1.493076145334486853e+02,-1.491216874254040761e+02
-1.494915408995393875e+02,-1.493076145326774622e+02,-1.491216874651025250e+02
-1.494915408921429218e+02,-1.493076145334370892e+02,-1.491216875035202918e+02
-1.494915408907228311e+02,-1.493076145316103407e+02,-1.491216875193047713e+02
-1.494915408821219955e+02,-1.493076145266099104e+02,-1.491216875680583769e+02
-1.494915408840103623e+02,-1.493076145285787106e+02,-1.491216875587830657e+02
-1.494915408836814379e+02,-1.493076145292507704e+02,-1.491216875620381472e+02
-1.494915408855257795e+02,-1.493076145313894756e+02,-1.491216875539851685e+02
