-7.878249463859988699e-01,-5.196733821271249942e-01,-5.553644372705491827e-01
-8.570275269999786394e-01,-6.129355324067838895e-01,-6.039268907650957585e-01
-7.831052148797318369e-01,-7.887942508613295933e-01,-7.158670335489428771e-01
-8.721498607942909098e-01,-8.059695995524122081e-01,-7.514567548341862802e-01
-8.824251335667935292e-01,-8.108791870921722156e-01,-7.693533759463589972e-01
-9.096147961191686226e-01,-8.201005827487607425e-01,-7.668937224106836537e-01
-9.374671170712386425e-01,-8.306957770387451978e-01,-7.611732825295302041e-01
-9.484440694747208189e-01,-8.316957593893429257e-01,-7.514196577918762499e-01
-9.535976025330464845e-01,-8.335877530012764103e-01,-7.490196064411259735e-01
-9.556749634223155043e-01,-8.324443350913909301e-01,-7.491762569974017572e-01
-9.558308710258415219e-01,-8.325396023087746622e-01,-7.497484876549894706e-01
-9.557372505299063237e-01,-8.328671637575141284e-01,-7.498578356134496525e-01
-9.560493680861655852e-01,-8.327308094060227317e-01,-7.497332297524360589e-01
-9.564537965844442935e-01,-8.325259554653409166e-01,-7.496058488608269288e-01
-9.565917879053985606e-01,-8.324559384910702464e-01,-7.495374877611341580e-01
-9.566671571154464759e-01,-8.324113982950988033e-01,-7.494916587586865075e-01
-9.567748332139561773e-01,-8.323304249659008169e-01,-7.494423742389891840e-01
-9.569372429305792460e-01,-8.321614095450827753e-01,-7.494494959477390195e-01
-9.571172828783963693e-01,-8.319467948172468708e-01,-7.495158597071739370e-01
-9.573374470730512398e-01,-8.317021466169188804e-01,-7.495490040197737569e-01
-9.576079540940826140e-01,-8.314461988576952178e-01,-7.494761557287817899e-01
-9.581492650289996638e-01,-8.309492000234813824e-01,-7.492308228508736123e-01
-9.592309203606298462e-01,-8.298437070789465020e-01,-7.487360222165039270e-01
-9.605436753554189577e-01,-8.286098750152693926e-01,-7.481247855426672588e-01
-9.621102304698448959e-01,-8.273875863120297991e-01,-7.474868737014125353e-01
-9.647795096175940666e-01,-8.251562027282760559e-01,-7.467520273780855478e-01
-9.678483167420454114e-01,-8.219616055535460264e-01,-7.476862928955457788e-01
-9.698462403629058981e-01,-8.202657456366858613e-01,-7.501646359943677789e-01
-9.726187523641799393e-01,-8.189945606197187589e-01,-7.541142652021403103e-01
-9.787519416691455865e-01,-8.156775499391327733e-01,-7.610452822075451929e-01
-9.867211127555647332e-01,-8.161863605329756632e-01,-7.658711763935711625e-01
-1.005276875302080430e+00,-8.136256294573903647e-01,-7.468719183284834306e-01
-1.009875751991487380e+00,-8.213221348028098001e-01,-7.647160746434421563e-01
-1.039733191352901098e+00,-8.099437292078378592e-01,-7.712342221543070364e-01
-1.067880724491828914e+00,-8.053697115503887227e-01,-7.803557612852628500e-01
-1.077187469705791045e+00,-8.043624070839713314e-01,-7.891085880124514285e-01
-1.086562520436443524e+00,-8.122801620483955931e-01,-7.990698348976345011e-01
-1.086308878542484369e+00,-8.382233549188230493e-01,-8.185794996505052490e-01
-1.082224907242893330e+00,-8.619688615112105490e-01,-8.426546998890632745e-01
-1.088202485486103654e+00,-8.752529803325320712e-01,-8.443865540727105712e-01
-1.093130468716160930e+00,-8.895312655006174518e-01,-8.505679035000327515e-01
-1.095142378115231629e+00,-9.132560149010929829e-01,-8.536510291705668996e-01
-1.096742740536413852e+00,-9.260845111242269612e-01,-8.416847022056165306e-01
-1.096769933107380801e+00,-9.400739216152492750e-01,-8.301853847628456462e-01
-1.096904771464616513e+00,-9.534353831583300964e-01,-8.156118251920591034e-01
-1.098285687123213172e+00,-9.556464429937300276e-01,-8.134111577540111826e-01
-1.099325552065645084e+00,-9.553604570630717108e-01,-8.158469241604527911e-01
-1.099744690127432811e+00,-9.557155346217499625e-01,-8.158274823795664821e-01
-1.099920377708247798e+00,-9.561698441894893596e-01,-8.159000555061363125e-01
-1.100053568401498705e+00,-9.561714396078809797e-01,-8.164159906821707446e-01
-1.099936242751990534e+00,-9.563493479096424332e-01,-8.170582767165718296e-01
-1.099973687390335186e+00,-9.563389497435118569e-01,-8.176213164799613908e-01
-1.100018025560488333e+00,-9.561629416469109577e-01,-8.189765862791541506e-01
-1.100027772311049645e+00,-9.554670215089248186e-01,-8.222651430390545135e-01
-1.099953324749181505e+00,-9.537340343472365811e-01,-8.284276597530330077e-01
-1.099913573752463680e+00,-9.537691370003574809e-01,-8.306406241753988562e-01
-1.100018681489049577e+00,-9.547358726914122462e-01,-8.319078118528929755e-01
-1.100441621300705997e+00,-9.560393969176258500e-01,-8.317273876747520722e-01
-1.100689743355307115e+00,-9.559179082942653727e-01,-8.320188119858774600e-01
-1.100834206444324614e+00,-9.560231659322538933e-01,-8.319959099016164261e-01
-1.100806147966320925e+00,-9.562014299821822716e-01,-8.319507699918670118e-01
-1.100841139870814001e+00,-9.561688417841499588e-01,-8.320949898664670163e-01
-1.100892422446879682e+00,-9.561200239059238770e-01,-8.322520752304952696e-01
-1.100952014166114434e+00,-9.560513828844890982e-01,-8.323777093387828563e-01
-1.101023869197917726e+00,-9.560307032100859859e-01,-8.323604945586350334e-01
-1.101134595045568432e+00,-9.560106531774569261e-01,-8.322409989539053532e-01
-1.101303181234153605e+00,-9.560152826050786201e-01,-8.319638920878412724e-01
-1.101484952193046318e+00,-9.560264822414575869e-01,-8.316854101563110335e-01
-1.101590204409334639e+00,-9.560876982979179539e-01,-8.315722351166706661e-01
-1.101621115448614407e+00,-9.561805897253140563e-01,-8.316717022858032271e-01
-1.101649222609741852e+00,-9.562324679820365381e-01,-8.318015554864069960e-01
-1.101698525472206480e+00,-9.562319004987512860e-01,-8.319044550443895902e-01
-1.101784570140976083e+00,-9.562057981241368632e-01,-8.319747959174105256e-01
-1.101936040282190721e+00,-9.561650750902132012e-01,-8.319935480314143428e-01
-1.102230441993818477e+00,-9.560480949804858186e-01,-8.318721374846903549e-01
-1.102619376264140083e+00,-9.558664512072484465e-01,-8.317059419199402948e-01
-1.103211749127391617e+00,-9.555054673328277071e-01,-8.311879919111829773e-01
